chr	start	end	common_name	sys_name	fpkm_1	fpkm_2
chrXIV	211736	214685	BNI4	YNL233W	19.66561197	12.63522242
chrXVI	184869	187819	NAB3	YPL190C	56.83065735	43.00782139
chrXV	589657	592608	ARP8	YOR141C	28.23406073	19.4617469
chrIX	89865	92816	TMA108	YIL137C	63.84845345	43.30630006
chrIX	318082	321035	VID28	YIL017C	9.262044536	6.413332589
chrXI	479164	482117	ALY1	YKR021W	14.32186516	9.124660188
chrIV	1395025	1397979	PKH3	YDR466W	17.57477917	12.19684247
chrXV	738818	741772	MGM1	YOR211C	24.43322958	21.83964528
chrX	131048	134003	VPS35	YJL154C	57.59148072	38.92289325
chrVII	193571	196526	RAD54	YGL163C	11.39831389	6.565307295
chrVII	905902	908860	ADE3	YGR204W	299.9527961	189.9990336
chrXIII	51586	54548	ZDS2	YML109W	11.54236553	7.329522959
chrII	301819	304786	EDS1	YBR033W	0.170709744	0.57084282
chrVIII	349546	352514	MSH1	YHR120W	16.46793808	13.17683703
chrXIV	495530	498499	FKH2	YNL068C	16.54768694	10.83870494
chrVII	802186	805155	CHO2	YGR157W	229.2792912	155.6832164
chrVIII	320172	323142	SBE22	YHR103W	46.81247569	34.06043391
chrX	500571	503545	HUL4	YJR036C	2.384309256	1.604951042
chrXV	334402	337377	DNL4	YOR005C	4.681889807	3.415843585
chrXV	162355	165331	PHM7	YOL084W	3.318769572	1.034756183
chrV	214978	217955	FIR1	YER032W	19.22538187	13.86107366
chrXV	357422	360400	RTS1	YOR014W	53.60589579	39.35806255
chrXVI	861182	864164	GPH1	YPR160W	12.9086574	6.3509419
chrXV	566654	569636	AFI1	YOR129C	9.936269181	8.261387837
chrIX	157269	160252	SEC24	YIL109C	185.3299289	133.4282877
chrXVI	596673	599658	MCM4	YPR019W	30.11819889	21.71592241
chrIV	637049	640037	GIS1	YDR096W	11.78091548	11.95495007
chrXIII	845549	848540	HSH155	YMR288W	22.43748359	15.85530251
chrIV	889536	892532	UPC2	YDR213W	15.89133874	9.66175514
chrVII	49548	52544	CSE1	YGL238W	120.3684381	96.15502057
chrXV	207341	210338	CRT10	YOL063C	16.13953511	13.76854313
chrII	386280	389278	PFF1	YBR074W	72.81485441	54.95308005
chrXII	399632	402630	DIP2	YLR129W	77.81258985	66.26333995
chrV	70440	73443	YEL043W	YEL043W	31.03391694	20.5602641
chrIX	217758	220762	RPN2	YIL075C	182.4234519	123.1256347
chrII	676225	679230	ROT2	YBR229C	55.45304871	39.76095411
chrXIII	383088	386093	STV1	YMR054W	45.59285616	34.7395965
chrXIV	708457	711463	FPK1	YNR047W	29.73922808	23.45935169
chrXIII	112355	115363	WAR1	YML076C	11.19741245	7.16621134
chrII	395293	398302	RPG1	YBR079C	238.9389898	178.2258304
chrI	172125	175135	CDC15	YAR019C	10.65246761	7.286153001
chrVIII	299002	302014	SFB3	YHR098C	101.4836263	79.23479652
chrXI	127397	130410	NNK1	YKL171W	7.144361489	5.621247688
chrXV	147343	150358	MSH2	YOL090W	44.51763499	29.97711663
chrIX	222936	225954	SPO22	YIL073C	0.671296124	0.561193173
chrXIII	811157	814179	ZDS1	YMR273C	6.620271931	6.878251437
chrIV	593798	596821	TPS2	YDR074W	28.73420082	22.30872011
chrX	291029	294054	PRY3	YJL078C	62.03487104	35.22242978
chrXIII	779392	782419	PET111	YMR257C	10.29048041	7.68073936
chrVIII	448205	451233	SPC97	YHR172W	13.04702937	10.22065293
chrXIV	260431	263464	PSY2	YNL201C	37.90758509	38.93688203
chrXIII	629002	632035	RTP1	YMR185W	27.13648713	22.84432453
chrII	411039	414073	MIS1	YBR084W	170.3609515	128.8502587
chrVII	245401	248436	FLC3	YGL139W	64.58398623	51.28975015
chrXVI	488527	491562	SVL3	YPL032C	82.85774977	60.92877342
chrXII	823496	826533	KAP95	YLR347C	134.4196415	105.60452
chrXIV	588185	591222	FAP1	YNL023C	31.6036254	22.8142266
chrIV	1263215	1266255	SXM1	YDR395W	140.7474108	108.8603746
chrXIV	187997	191037	SLA2	YNL243W	77.30662949	47.40674672
chrVII	249844	252884	SEC27	YGL137W	184.4362906	121.5557608
chrIX	399758	402799	DAL81	YIR023W	18.48752837	12.96168271
chrII	454806	457852	AIM3	YBR108W	7.732058197	3.386745092
chrXIII	671774	674821	PFK2	YMR205C	836.8659628	601.1772907
chrXV	533995	537042	AZF1	YOR113W	9.973573893	7.680839556
chrXIV	466864	469918	MKT1	YNL085W	168.5815478	124.0737229
chrIV	1068621	1071678	RSC3	YDR303C	48.62775433	38.12743013
chrXII	669841	672900	RED1	YLR263W	4.636070254	2.516677275
chrXIII	798506	801566	RSN1	YMR266W	135.775246	118.4345388
chrXV	28597	31660	HPF1	YOL155C	20.17363238	13.37123294
chrXIV	206882	209945	SIN4	YNL236W	29.02026626	22.72104243
chrVII	690162	693226	MDR1	YGR100W	18.8446169	15.27642004
chrIV	786203	789270	SEC5	YDR166C	25.67956727	16.76753882
chrXII	267733	270800	PET309	YLR067C	10.07365661	10.34165568
chrIV	603975	607042	VPS41	YDR080W	15.02791397	11.19509329
chrV	308293	311361	PTP3	YER075C	17.41679106	17.71560277
chrXIV	383933	387002	FAR11	YNL127W	16.83349424	12.89355783
chrXV	633770	636841	MTR10	YOR160W	35.04693291	26.37195785
chrXII	1019215	1022289	SIR3	YLR442C	11.36883566	7.563266288
chrXV	586648	589722	SFL1	YOR140W	18.86567657	12.77240333
chrIX	350508	353583	INP51	YIL002C	12.27105402	9.062952755
chrXIV	394663	397742	NMA111	YNL123W	92.82626858	80.94497443
chrX	587581	590662	BIR1	YJR089W	11.5895843	7.446129006
chrXVI	924151	927232	OPT2	YPR194C	1.561717033	0.849558343
chrIII	144582	147663	CWH43	YCR017C	113.1833871	84.7059642
chrIV	248283	251366	CYK3	YDL117W	25.71053808	21.82447508
chrVII	406692	409778	TIF4632	YGL049C	43.00070553	28.5388103
chrXIII	439136	442228	SEG1	YMR086W	27.10993344	19.71928597
chrXIV	402484	405580	DCP2	YNL118C	41.31781009	31.9540046
chrIV	861715	864812	EBS1	YDR206W	40.06771635	26.05105641
chrVIII	94976	98074	STE20	YHL007C	31.1446341	22.61336515
chrXVI	944602	947701	YPR204W	YPR204W	0.163436121	0.049683661
chrXI	310078	313180	NUP100	YKL068W	43.18703299	30.72443371
chrXI	317606	320709	MNR2	YKL064W	19.50543185	16.37446619
chrVII	69633	72736	VID30	YGL227W	7.75320513	3.96956756
chrXVI	475924	479027	ISM1	YPL040C	9.548684212	6.450547285
chrIV	1325443	1328549	CYM1	YDR430C	32.20586393	21.81152726
chrXIII	815523	818632	BUL1	YMR275C	28.26493085	20.8990452
chrXIII	517470	520582	STO1	YMR125W	116.0260696	84.46346679
chrXV	282322	285434	DIS3	YOL021C	79.74905164	64.6651934
chrIII	79161	82275	KCC4	YCL024W	7.319187138	4.796093244
chrXV	989761	992876	CIN1	YOR349W	8.129818583	7.760256004
chrII	311860	314975	CHS2	YBR038W	44.87659858	33.46301474
chrXV	946099	949215	ALA1	YOR335C	468.0186757	344.1780791
chrIV	394163	397280	DBP10	YDL031W	90.37456062	68.93045749
chrXI	527447	530577	TRK2	YKR050W	14.07807089	11.75675159
chrVIII	508917	512048	SCH9	YHR205W	51.76486659	35.06228347
chrV	86904	90036	MCM3	YEL032W	46.97778407	38.63976556
chrIV	584633	587766	DOA4	YDR069C	11.39716464	10.07458376
chrXIV	606318	609453	HEF3	YNL014W	2.98883675	2.750325144
chrIV	184879	188015	ATG9	YDL149W	3.876173024	3.731393507
chrIV	1186079	1189215	SPC110	YDR356W	17.2005178	11.58695878
chrXI	39113	42251	UBA1	YKL210W	300.7768015	198.9625526
chrXI	408445	411585	PUT3	YKL015W	21.45308648	19.71195694
chrXV	433355	436496	ASE1	YOR058C	14.02875281	9.754801416
chrIV	57264	60405	HBT1	YDL223C	7.820626565	5.147005772
chrXVI	199406	202547	RTT10	YPL183C	69.70563441	60.41128444
chrVII	465731	468874	PUF4	YGL014W	99.83080849	77.69480958
chrII	18151	21297	SEA4	YBL104C	18.43377555	12.38211621
chrXII	112846	115993	SDC25	YLL016W	2.333666233	3.18016492
chrIV	316970	320120	VAM6	YDL077C	15.43576047	10.41122775
chrIV	937698	940849	SEC26	YDR238C	195.7060786	137.9702319
chrIV	61887	65038	CDC13	YDL220C	7.393953861	4.690894694
chrXI	122491	125646	SNU114	YKL173W	22.233997	18.98378981
chrI	76400	79561	FUN12	YAL035W	277.9981173	187.9674719
chrIV	1230090	1233251	RGA2	YDR379W	10.2546856	8.524049644
chrXV	418520	421682	RAT1	YOR048C	71.84017967	50.83595741
chrXII	899482	902652	STE23	YLR389C	53.00220639	38.94823885
chrXII	225425	228596	RIC1	YLR039C	18.76757079	12.57579665
chrXIV	19480	22651	PEX6	YNL329C	17.72936475	13.01279344
chrIV	1005595	1008767	CCC2	YDR270W	16.2068741	9.02841901
chrVII	1007620	1010794	RAD2	YGR258C	7.978649564	7.130865861
chrVIII	242551	245728	OSH3	YHR073W	39.89037709	30.93677061
chrX	242081	245258	SAP185	YJL098W	40.1744098	28.78730145
chrXII	418288	421467	NHA1	YLR138W	58.57772025	44.12471204
chrVIII	161583	164764	RPN1	YHR027C	222.3531459	154.4040072
chrVII	45422	48607	KAP114	YGL241W	23.93276625	16.29115389
chrVI	87462	90648	EPL1	YFL024C	12.87671372	9.471998901
chrIX	357297	360487	MPH1	YIR002C	14.44828605	9.073990794
chrIV	326432	329623	AHK1	YDL073W	27.16982318	22.20184974
chrXV	74147	77339	ALR1	YOL130W	48.79190494	37.86499091
chrV	48398	51594	POL5	YEL055C	110.6149987	80.88627544
chrII	628955	632154	COS111	YBR203W	4.037301465	4.187316587
chrIX	393883	397082	ICR1	ICR1	6.095533584	5.823739162
chrXII	77058	80258	GPI13	YLL031C	63.07300809	49.94340152
chrXV	981664	984866	REV1	YOR346W	25.94105486	18.80122244
chrVII	586301	589504	TFC4	YGR047C	16.44528749	12.54625713
chrXV	751870	755073	STE13	YOR219C	20.24035383	13.9402857
chrIV	570607	573814	MAK21	YDR060W	151.1394641	109.0306549
chrXI	330805	334018	NUP120	YKL057C	68.57142561	60.283729
chrVI	213257	216476	MET10	YFR030W	25.21600794	19.08176446
chrVII	167351	170571	MPT5	YGL178W	30.98665578	35.28827177
chrVII	656679	659900	NNF2	YGR089W	32.70671462	31.45321374
chrIV	1117108	1120330	YCG1	YDR325W	15.32651269	12.6156086
chrXIII	514140	517365	EPO1	YMR124W	12.87799575	8.68903125
chrVII	159881	163108	ATG1	YGL180W	7.61214117	6.9182881
chrVIII	525391	528619	FLO5	YHR211W	4.001019549	3.100340514
chrXIV	91804	95033	SEC21	YNL287W	194.4991096	149.6285328
chrV	218056	221287	ZRG8	YER033C	5.25135941	3.526340148
chrIV	1039727	1042961	HRQ1	YDR291W	14.79979031	12.75921906
chrIV	1437963	1441204	VPS3	YDR495C	8.985707817	6.888394263
chrXV	234939	238185	GAL11	YOL051W	29.64615385	21.34483574
chrXV	129236	132482	PKH2	YOL100W	8.97186235	5.502224323
chrIII	276608	279856	MSH3	YCR092C	12.94271124	9.38594286
chrI	48533	51787	OAF1	YAL051W	16.2652853	13.01198742
chrXVI	634072	637327	SRO7	YPR032W	19.52790418	16.22450949
chrXII	582232	585490	IFH1	YLR223C	24.64001491	22.16409936
chrII	63673	66934	BOI1	YBL085W	21.51105108	15.76971596
chrVI	233963	237227	SAP155	YFR040W	36.69510375	31.26499637
chrII	420068	423332	IST2	YBR086C	190.0076882	137.8345657
chrXIV	24016	27291	EGT2	YNL327W	194.388519	120.8731498
chrIV	535191	538467	ENA1	YDR040C	2.241744723	1.691944842
chrIV	531306	534582	ENA2	YDR039C	0	0
chrIV	527421	530697	ENA5	YDR038C	5.101901784	3.618882023
chrII	217407	220685	PDR3	YBL005W	11.81991768	10.05153377
chrXII	121677	124956	PUF3	YLL013C	42.70863042	30.33322406
chrII	10638	13917	SRO77	YBL106C	13.74708176	9.29718013
chrXI	375426	378707	TTI1	YKL033W	15.82265942	13.65570573
chrV	382594	385876	SWI4	YER111C	11.26538628	6.989965663
chrII	147110	150395	APL3	YBL037W	19.65787163	15.60759868
chrII	541208	544493	TBS1	YBR150C	11.02382605	7.686625174
chrIV	118498	121785	UFD2	YDL190C	45.53227859	33.63193767
chrXIII	637393	640683	GCV2	YMR189W	118.0758141	69.07445839
chrVII	117668	120959	MCM6	YGL201C	31.40594426	20.95733494
chrVII	1039809	1043103	TAF1	YGR274C	19.91166129	13.97572872
chrIX	22842	26143	CSS1	YIL169C	4.065943995	3.731393507
chrII	462641	465945	CYC8	YBR112C	43.61171399	29.87063535
chrXIII	247667	250971	SPT5	YML010W	80.92650896	50.22358887
chrIV	389036	392341	GPR1	YDL035C	23.06353745	18.30827875
chrVII	871856	875162	BUB1	YGR188C	4.519391978	2.794311325
chrIX	113729	117035	MET18	YIL128W	40.98092726	32.18115209
chrXV	243496	246802	PSK2	YOL045W	24.97155568	26.54595759
chrXVI	667628	670936	SEC8	YPR055W	19.82736638	17.40733998
chrVI	83988	87297	BST1	YFL025C	23.72442282	17.49513703
chrXVI	143820	147129	YPL216W	YPL216W	6.428553282	5.025198933
chrXVI	439427	442742	YPL060C-A	YPL060C-A	0	0.046445378
chrXVI	313228	316550	KAP120	YPL125W	36.0571775	30.45029457
chrV	409684	413011	RSP5	YER125W	138.7694513	106.0203439
chrXV	150225	153552	HAL9	YOL089C	17.73507947	14.02217516
chrXVI	535632	538959	RQC2	YPL009C	47.34428939	30.12685159
chrXIII	733492	736822	PEP5	YMR231W	22.20590712	14.42566369
chrVII	98875	102205	SPT16	YGL207W	128.1720634	83.03941586
chrII	80946	84277	ILS1	YBL076C	676.8487053	489.3083877
chrVII	468992	472325	PDR1	YGL013C	25.52899671	21.1108739
chrXI	599832	603165	PRP16	YKR086W	17.01933114	11.17906233
chrX	342465	345802	MTR4	YJL050W	135.1772393	98.97498852
chrIV	478941	482281	KCS1	YDR017C	28.28081204	28.44223689
chrVII	742254	745595	YGR125W	YGR125W	33.88133537	22.94974584
chrVIII	402918	406260	RTT107	YHR154W	26.74839281	18.7965737
chrVII	672246	675590	VAS1	YGR094W	524.7315254	368.1715433
chrXII	636739	640084	YEF3	YLR249W	5072.865739	3744.52703
chrXIV	375229	378578	KRE33	YNL132W	157.8863219	119.5316468
chrXIV	750349	753700	YNR065C	YNR065C	4.156400085	4.043271173
chrXIII	115624	118976	HMG1	YML075C	81.13893745	66.46440291
chrXVI	650434	653786	PUF2	YPR042C	29.96842093	18.45895045
chrIX	48099	51454	UBP7	YIL156W	17.8749297	14.55417561
chrIX	57337	60694	ESL1	YIL151C	20.59397388	16.19003388
chrIII	133666	137024	ADP1	YCR011C	55.13755972	35.64414206
chrXI	266174	269535	BUD2	YKL092C	16.03842295	10.49454424
chrX	503935	507301	YJR039W	YJR039W	4.438808466	4.208213479
chrX	669460	672832	NMD5	YJR132W	70.81942607	54.47242323
chrIV	1191813	1195190	EAF1	YDR359C	11.99822515	8.525781002
chrIV	38866	42244	BRE4	YDL231C	19.04154216	20.00914189
chrV	36276	39660	CIN8	YEL061C	14.66741352	10.60105109
chrXV	259895	263282	SMC5	YOL034W	9.345929956	7.045953111
chrII	708149	711539	ISW1	YBR245C	51.91737171	38.05988346
chrXIII	790059	793455	TPS3	YMR261C	51.52734094	38.62734162
chrXV	1019880	1023277	PIP2	YOR363C	9.542051379	7.659739983
chrXVI	412180	415580	GCR1	YPL075W	17.17994982	11.12347697
chrVII	187439	190844	PMR1	YGL167C	131.4154603	94.63998902
chrXI	398741	402146	SPT23	YKL020C	27.96390101	22.87999735
chrIII	233033	236441	SED4	YCR067C	50.97432044	33.83800018
chrVII	479493	482902	PMA1	YGL008C	4280.289369	3022.215236
chrXI	154966	158376	APE2	YKL157W	117.5583214	78.47255177
chrXII	1032443	1035853	HMG2	YLR450W	72.64209122	61.4042482
chrII	101885	105299	KIP1	YBL063W	10.08793053	6.268642695
chrXIII	426289	429706	NAM7	YMR080C	88.12761523	67.99224336
chrXII	524633	528050	SKG3	YLR187W	17.9348177	12.75156761
chrX	497343	500761	RAD26	YJR035W	4.963971582	4.009036702
chrIV	126688	130107	VMA1	YDL185W	828.2222474	584.7428228
chrXV	49417	52839	CTR9	YOL145C	59.42400707	42.42810382
chrXIII	703496	706919	TRS130	YMR218C	16.2018114	13.85369798
chrXIII	907363	910786	YMR317W	YMR317W	5.104680303	3.643342652
chrIX	151550	154976	HOS4	YIL112W	11.75265564	7.594883791
chrX	274716	278143	ALY2	YJL084C	20.61656498	18.42007959
chrV	417280	420709	SAK1	YER129W	20.23527972	15.04177188
chrXIV	140778	144209	PIK1	YNL267W	26.12814663	18.71272086
chrIX	292462	295895	ULP2	YIL031W	16.0070727	12.1090895
chrVII	970533	973967	PFK1	YGR240C	742.4528284	531.7480304
chrXV	507810	511247	NUP1	YOR098C	51.79664526	33.86597977
chrV	178840	182278	PRP22	YER013W	11.26967421	8.150548953
chrXVI	733269	736709	FHL1	YPR104C	14.94387839	12.84531401
chrXII	937540	940981	VIP1	YLR410W	82.2042352	54.40892392
chrXII	275237	278678	RGR1	YLR071C	35.17781954	25.32520636
chrXV	132461	135902	SDD3	YOL098C	89.56361167	64.11841117
chrXII	332589	336033	KIN2	YLR096W	32.05892306	21.41378782
chrIV	709548	712995	MTC5	YDR128W	21.30503183	16.88385179
chrXI	50019	53466	LOS1	YKL205W	66.19823992	54.56799136
chrXIII	654998	658446	YMR196W	YMR196W	7.858541607	6.965917382
chrIX	416078	419529	MGA2	YIR033W	50.48574923	39.66227946
chrXIII	70582	74035	TSL1	YML100W	9.753945318	5.974877638
chrX	590871	594327	GRR1	YJR090C	24.98652092	21.11666325
chrIX	261436	264892	NEO1	YIL048W	38.83535509	28.46740046
chrVII	461609	465066	KAP122	YGL016W	69.37064105	55.40406765
chrXVI	627865	631322	CSR2	YPR030W	2.490603797	2.271388625
chrIV	22656	26115	LRG1	YDL240W	20.13293853	16.60270484
chrXV	560906	564368	RGA1	YOR127W	17.62848157	13.43075256
chrXII	215439	218907	YLR035C-A	YLR035C-A	0.146041275	0.088791452
chrVII	627805	631273	ROM1	YGR070W	5.330506547	4.794738411
chrIV	70485	73964	GDH2	YDL215C	55.02900756	40.75914421
chrXIII	58878	62358	MDM1	YML104C	16.44574201	12.07822798
chrVII	210333	213815	AMS1	YGL156W	2.981805394	2.608813257
chrIV	276790	280274	POL3	YDL102W	34.96158107	27.70824829
chrX	712254	715740	DAN4	YJR151C	2.469878543	1.899156164
chrXIV	113154	116642	CAF120	YNL278W	10.52726408	6.797727918
chrVIII	413684	417179	KEL1	YHR158C	30.5765874	20.83690657
chrXIII	363283	366780	NUP116	YMR047C	42.36272658	30.4229713
chrXIII	888876	892373	PSE1	YMR308C	169.911159	132.8888073
chrXIV	755647	759145	DSE4	YNR067C	117.495802	69.98363501
chrXIV	526085	529583	VAC7	YNL054W	14.76841874	11.22379052
chrXII	885205	888704	SMC6	YLR383W	7.092604335	5.984310341
chrVI	65306	68810	MIL1	YFL034W	11.85231468	8.743955594
chrXVI	246925	250433	CDC60	YPL160W	463.2889119	312.5813671
chrXVI	603840	607349	SDD4	YPR022C	20.56765306	14.65486717
chrXI	646355	649865	FLO10	YKR102W	6.565344004	4.518027404
chrXIV	326621	330138	RIA1	YNL163C	46.58594149	35.94092871
chrIX	122413	125936	KGD1	YIL125W	91.43179002	64.0240698
chrX	629481	633004	CPA2	YJR109C	72.67102178	49.3837535
chrIII	18648	22172	MRC1	YCL061C	10.92271011	7.034095125
chrVIII	252283	255812	NMD2	YHR077C	31.21477028	19.93804757
chrV	541637	545169	ECM32	YER176W	24.73550835	14.38504506
chrII	686819	690354	VHC1	YBR235W	31.0901378	20.60106156
chrVII	217478	221013	NUT1	YGL151W	28.51123236	23.43207425
chrXI	63929	67466	MNN4	YKL201C	7.94712758	6.181175754
chrVIII	316387	319929	KIC1	YHR102W	17.87366215	11.7363443
chrI	114808	118363	FUN30	YAL019W	38.53712434	28.93037368
chrII	356781	360337	AKL1	YBR059C	28.77009015	19.22376148
chrV	102580	106147	YEL025C	YEL025C	18.67127056	12.56049209
chrI	147593	151166	TFC3	YAL001C	14.81270243	8.187233093
chrVIII	59013	62595	NPR3	YHL023C	11.24067176	8.424550824
chrXI	70315	73897	PEX1	YKL197C	15.90661097	9.54209328
chrXVI	139619	143205	BMS1	YPL217C	82.98541509	55.39558918
chrI	160596	164187	YAR009C	YAR009C	4.583723062	2.486729517
chrXI	592776	596378	NUP133	YKR082W	68.54581697	50.0101025
chrV	378609	382211	KAP123	YER110C	522.1960407	389.5605873
chrXVI	506604	510210	RAD1	YPL022W	20.01423771	14.60211759
chrXIII	87122	90731	RPM2	YML091C	16.84008098	14.76061913
chrII	177797	181408	PIM1	YBL022C	60.9725566	37.4977093
chrXII	204941	208552	RAD5	YLR032W	12.55293534	9.977084715
chrXV	525176	528790	INP53	YOR109W	53.18305451	40.38642211
chrXV	884342	887959	ISW2	YOR304W	22.54378908	17.2819449
chrVIII	345807	349426	SET1	YHR119W	21.13186575	14.20930736
chrV	390388	394010	BOI2	YER114C	30.06348986	22.40149975
chrXVI	725157	728782	YPR097W	YPR097W	44.77847543	33.34083498
chrII	24780	28406	ECM21	YBL101C	18.71656926	12.10129515
chrXVI	782044	785671	AXL1	YPR122W	24.08744622	20.46040579
chrX	594777	598406	JSN1	YJR091C	29.51702286	19.60061515
chrXVI	544582	548211	NCR1	YPL006W	34.33185637	26.04930238
chrXVI	615378	619014	ATH1	YPR026W	4.457332391	3.091102805
chrXIV	276345	279982	CHS1	YNL192W	53.12514471	34.58543053
chrVII	385154	388792	PYC1	YGL062W	76.35944957	46.04480082
chrVII	678645	682284	ASK10	YGR097W	28.6704153	21.49294968
chrVI	216545	220184	SMC2	YFR031C	15.23985668	8.419482256
chrXV	685670	689310	MSB1	YOR188W	24.83622715	18.86460897
chrIV	1462176	1465824	GIN4	YDR507C	34.01416228	23.17029619
chrXV	181659	185310	AVO1	YOL078W	9.155467585	6.451988293
chrIX	304333	307984	IRR1	YIL026C	24.13714182	16.19322552
chrXI	493881	497533	SAP190	YKR028W	47.77567719	38.02679373
chrXI	653079	656736	NFT1	YKR103W	4.500975326	4.336367112
chrIV	1080932	1084594	SUM1	YDR310C	24.13376951	17.53199469
chrXV	729834	733496	RET1	YOR207C	89.89656265	65.3771025
chrXII	683590	687254	YCS4	YLR272C	19.35176472	15.33737196
chrIV	694392	698058	KIN1	YDR122W	18.23599274	11.38125925
chrXVI	341067	344739	GDE1	YPL110C	25.51624727	16.56180685
chrXVI	661048	664721	ATG11	YPR049C	11.16893606	7.922352022
chrVII	330970	334644	PAN2	YGL094C	26.05375555	21.24623767
chrIII	186488	190169	SNT1	YCR033W	20.98222227	14.262694
chrXVI	721036	724717	SYT1	YPR095C	13.62124593	10.08008579
chrVII	757619	761305	CAF130	YGR134W	16.83170283	12.94849239
chrVIII	407102	410789	LAM1	YHR155W	19.50574183	14.99112143
chrII	792832	796520	PCA1	YBR295W	13.25206734	10.14444146
chrXVI	754677	758367	RGC1	YPR115W	19.48987921	15.31272254
chrX	295207	298915	NET1	YJL076W	65.42479728	46.04727818
chrVIII	268243	271957	KSP1	YHR082C	37.02323324	30.71766948
chrX	398787	402502	BBC1	YJL020C	51.61832428	27.88707086
chrXIII	34101	37816	NAB6	YML117W	28.05351557	21.73426321
chrVII	27920	31636	HFM1	YGL251C	2.998425903	2.775945842
chrXII	6119	9836	YLL066C	YLL066C	0	0
chrXII	584	4301	YLL067C	YLL067C	0.068127705	0
chrM	36539	40265	BI3	Q0115	NA	NA
chrXIV	420861	424597	INP52	YNL106C	15.11519379	11.37400671
chrIV	661172	664910	SPO71	YDR104C	7.655169447	4.159999517
chrXIV	160630	164376	SIP3	YNL257C	17.36246281	11.93307533
chrVII	837085	840833	PSD2	YGR170W	14.52627392	9.612296723
chrVII	932241	935994	CRM1	YGR218W	151.8165616	107.5634843
chrIV	1045639	1049392	SSD1	YDR293C	63.76295586	44.92067709
chrXV	939620	943385	MIP1	YOR330C	23.06980735	16.15260174
chrXV	155151	158918	DUF1	YOL087C	17.54525378	13.07870268
chrI	192582	196349	SWH1	YAR042W	25.54481393	19.29108645
chrV	90237	94007	SPF1	YEL031W	300.5802982	243.747358
chrX	510064	513836	URB2	YJR041C	68.40960995	57.34754042
chrXVI	529630	533409	RRP12	YPL012W	175.1395833	146.4453004
